id,SalePrice
2,112135.48305840143
4,274464.4290190819
6,196121.29018486154
7,243538.26251195237
17,200890.48595574664
18,363177.60983956314
22,199998.28891683862
27,119411.06537609971
31,96887.99957986955
36,144168.7339989507
39,395890.34554400935
40,255604.97635209555
42,344168.8241587656
46,235645.14083905175
53,168226.5217952006
58,186154.67762403478
61,318582.6233294655
72,234279.13921144477
79,109973.77843632131
80,205933.01041845864
82,170107.73596117416
83,94488.74877648811
85,144583.33543820237
88,124462.63384275233
92,295947.18647265073
93,289196.44379689754
95,170668.28127868613
102,189500.13727465036
103,180813.3645303778
106,244813.94112059177
107,173993.68046178308
110,225747.22973506467
114,198315.63806847425
116,181715.26172177546
117,159499.51201952298
118,151776.71246517732
125,167785.14601825466
126,160184.45760155068
127,142451.16752114848
128,190860.39201371142
134,137748.73543181873
135,180534.53645448468
137,238105.11419839336
143,135266.81576321588
147,123685.52123425217
148,183135.09854206734
150,122946.65157414138
156,143394.37921752044
157,133357.2255263043
159,126580.91965612906
161,243463.15631721832
167,152604.29391555188
170,142367.23684335145
171,83672.45157572666
175,113828.73313389413
179,122199.96379790921
181,107605.52863729846
186,202038.31906405513
193,167623.68147314712
194,97933.04987478901
206,112665.0228902944
208,127866.34627329308
210,154689.364855161
211,94311.62883020255
212,92686.44624655451
214,94081.96663863996
215,132255.3284681778
217,121378.73802536169
222,168997.42775533083
227,158999.8287514991
228,170539.85504561305
233,227401.42106033338
235,127256.15131708671
238,126623.7701095806
241,158817.89869583063
252,177901.76163317743
253,186074.21748483265
256,152202.66851730447
257,160104.06460467927
258,195664.56214387182
259,182069.51978031173
261,152353.81604772087
263,134683.1382577204
266,233684.73139089948
267,218290.57725429244
270,143810.99677064482
271,246978.660756298
276,108829.67827569881
285,154771.63106077202
288,50047.18165216106
289,165884.38090192046
290,140249.1865361716
291,131499.70523962163
292,120300.70305671074
293,184578.29419217267
294,224295.1249205014
295,191233.74695749814
304,121575.137451844
322,334537.64317810454
326,167667.24236351793
327,86227.72729487694
328,147007.94816226483
331,77015.62891273528
332,70240.43851703157
333,87410.99307050944
335,141734.30481108982
337,170192.76621528735
342,115960.10275204486
343,185170.34259896365
347,183544.95309269827
350,320820.7227929924
352,254532.6675789509
358,224372.1753870491
359,186248.0227141466
360,161780.38892315194
368,334204.34222034935
369,308086.3810525145
373,186694.6749616996
377,231189.43404467203
383,220677.72526183072
386,219375.47770673616
387,239246.87051370836
390,168173.33412922017
391,161346.4351813152
395,157226.84324940972
397,144692.6027785773
398,121572.05435641656
401,108123.74635978155
404,113371.1433624354
408,120247.52276527649
409,120032.3245624043
410,143173.39773316227
418,115484.25179847243
422,430776.76328306354
427,363172.8430607035
431,399949.7777522557
433,451161.7645764317
437,330088.7639085647
438,283943.88050673803
442,370242.86894129345
447,237116.31149567838
459,349448.7104099099
460,307922.5436824484
464,201753.67834729742
465,188110.22219834698
467,190124.55738949738
468,195000.12535834246
474,168880.2675363989
480,198751.43259257788
481,211523.10155670004
483,225502.84676324687
488,179438.09013011304
492,150675.8989570846
494,178471.15478595748
499,321199.12812505686
500,277526.81955000653
501,307728.4635679969
503,277327.52952933026
506,265432.59263194655
508,240199.3330770487
511,258277.00933937728
515,238119.1562360381
519,228129.1414722796
521,246180.8531410765
530,227487.5226655163
532,223438.9614918451
534,174298.48291481874
540,160651.70589491294
541,118719.58683654384
551,169507.9263844227
552,165790.58684450365
554,94961.6316959045
555,129241.3551573988
556,129519.54075927261
557,132821.49019751532
565,278918.5743996658
566,233908.89275696978
567,165413.26112319253
569,202363.40223154693
570,184422.28404980185
574,212022.62685715096
575,332748.4398159434
576,192066.3224842784
577,206851.83694704532
578,214213.01925926792
583,234541.181217594
584,225112.0895047781
585,169870.63910288483
587,190778.0946293216
593,218376.30039648304
597,204295.01689076642
598,177734.54034625166
599,177441.42771624099
600,129004.8513986387
605,154667.68220681447
607,168986.0132835578
608,152840.7680370903
611,172753.5570574343
616,110223.08733068588
625,171708.13718837328
629,152843.74574191085
630,122176.87717868437
631,142875.9529152166
640,189431.30792824994
642,150555.32527726286
643,147479.0806547367
646,112591.10961009894
647,157458.73171916645
655,74008.25739532696
659,115993.98086414058
663,32331.729325203225
665,103113.55897275836
667,189751.5611175264
673,141897.5640324097
676,137235.48291936188
680,146165.2305790288
682,139419.9789251942
687,139300.6107519014
688,153042.65009960308
692,104778.21512929043
693,114966.36107992384
695,155159.8787721194
697,126549.75271022628
700,139046.9492905926
702,131338.80517346354
703,151513.57608420897
704,98640.85737075096
712,86052.73083543983
713,89548.53771592044
717,178969.61289199512
720,187914.8533627413
721,52194.34514968761
726,151380.5133821869
733,111745.31196340635
736,135448.31969743595
738,95937.26340552932
741,128641.16630958128
743,41662.29938459542
745,104435.4755300822
750,145068.75572256383
756,106470.23887028014
757,122462.75130856171
758,80784.11974676269
760,96691.59981119979
765,141918.3218458888
775,138454.44557507176
776,130903.84273990858
780,171180.88373740276
783,218512.08635170537
790,115852.32146254138
795,82155.78038936963
796,125097.12856533576
797,131874.06120494707
798,106905.16763781897
804,218527.6920446504
805,228941.3954654662
806,227566.51651462266
808,114663.77583699756
814,152842.40750572018
818,294940.51793360466
821,293875.5850202638
822,346529.8938917322
825,268564.3744533882
827,228586.97540343308
830,201880.57579587534
834,246048.4180435707
835,205804.97917568058
842,141803.09909927368
845,207487.26910824253
852,207993.2761133406
857,151360.10831623912
858,155316.24506210868
859,142337.16536102485
860,128639.13845503026
861,127797.0548408413
864,235461.58756715344
868,187217.87741772528
869,195682.51526279812
872,277522.5151974533
873,220422.6524548911
885,109610.24208769025
890,112701.89064412186
895,97826.51482984684
899,52551.71032669945
906,125195.47559161339
918,158719.63741757575
923,152665.54233636527
925,144115.18912163976
927,175900.8889959943
932,208354.64609700534
933,111971.71508523285
934,143673.56530176118
942,95043.17869136069
947,235536.37103110846
948,247561.56882629916
951,153263.70447745273
957,308996.2065032034
958,321115.81857926067
959,220115.66498718064
963,187219.87286270055
967,206098.6699104877
968,347852.6131975844
971,154141.34960911277
972,175871.08284742048
976,93288.3642322466
978,75145.75666829212
979,92500.7457767783
984,116968.91142466063
986,162223.8651330967
991,220466.00062718088
996,211691.04167934792
1001,280595.4855557068
1007,202055.0030015364
1008,184032.02113422647
1009,246451.82981699004
1014,145766.48689040312
1022,214859.6103661348
1024,182965.35660301792
1027,133989.16657137606
1030,160408.27793646985
1032,150346.0591584578
1035,157748.13372491306
1042,108059.01738021009
1047,123097.58450620755
1050,106899.54732551429
1055,300177.9178865766
1059,391645.7726130133
1061,359468.3900929451
1064,444515.49575604533
1077,226291.29344768266
1081,220833.4097066007
1092,239374.8911550506
1093,197804.727895641
1095,216469.59602043912
1099,282627.9458227558
1101,303064.9495998863
1103,298603.46279490576
1109,273311.23827108135
1112,222184.67464858308
1113,233645.44034170816
1114,245039.97348882366
1116,235489.76552024903
1117,230543.61713052023
1119,278575.026026033
1121,220585.1459548499
1122,218678.24708020742
1125,261128.17903927033
1137,156186.4966651989
1142,197606.2373561086
1144,196888.3148596854
1145,198073.85709812545
1147,182411.04875922235
1148,171054.34019750624
1149,148080.15348634555
1150,133584.9915996276
1153,79983.21954512406
1154,108488.04853629183
1159,343366.5394671522
1161,160633.3358139292
1167,165658.15382873014
1171,253916.81739714427
1174,182752.77061876314
1188,174715.53738044781
1189,180599.70909959023
1191,136001.4248450019
1195,149843.03098945552
1199,166315.79747289425
1201,219673.66367293458
1204,189916.6903386142
1211,150443.96922849157
1214,237410.941659176
1219,146043.800659173
1220,74578.9482800996
1227,174633.634059686
1229,217990.6341619268
1231,140484.79313490476
1234,215323.18943446115
1235,135948.5844294461
1239,161788.2795457138
1240,169996.30158327328
1241,174010.42303724465
1246,125775.80553630457
1249,171764.62785302033
1250,125906.13172159158
1252,146408.98334479192
1259,149035.60337942772
1267,131347.37453356932
1269,113070.17217620787
1270,149291.57264040038
1272,135638.94746389904
1274,141922.38112940345
1276,123293.08454633233
1279,140843.90080312503
1281,179756.4422360002
1286,167438.38921719076
1287,120594.2648745422
1290,77951.67107666006
1291,133191.196175485
1297,159217.9007537221
1302,141475.81300510894
1303,49956.487042976965
1312,101499.44243703883
1315,132578.36242085777
1322,46147.90435140286
1327,98604.12854915291
1331,142651.40198686556
1333,119066.54386700739
1334,126750.13569772438
1336,125692.65587752126
1341,129638.24360738261
1344,99636.11215240679
1347,135966.21749000167
1348,173165.7432731937
1353,176648.3036452813
1355,132771.12188245414
1356,124528.94240075824
1357,155562.59085666723
1361,138893.0428731296
1364,125686.98509355946
1368,90957.80733256803
1369,100891.684030447
1371,134392.03101832766
1373,130405.96235925876
1374,135523.7944762183
1387,109403.94421558412
1388,101028.78536249117
1392,168138.472841529
1394,126550.20311171576
1406,142258.15161986585
1407,212277.75003596593
1408,153743.67289962736
1409,162314.4856449876
1411,161251.01096462182
1412,92300.16097053121
1413,134634.6255089863
1414,127055.80024870127
1425,225924.72563883473
1430,193006.72823471713
1431,221819.03603182104
1435,224416.648326769
1441,216608.13800327742
1444,220787.43202602756
1445,140639.28315568354
1446,148085.14400956634
1452,122609.57015046224
1453,108904.21713502244
1456,231102.21097910462
1457,218101.02355985352
1460,234553.58978888456
1463,228785.1786011325
1468,225979.80769735295
1471,231187.8505309307
1474,211252.44478730642
1475,193514.22023355434
1476,210121.50892569247
1478,208306.15934863986
1482,153004.84469763748
1483,166336.60118552568
1484,153306.0832025064
1485,169972.1363100215
1496,159498.87270825965
1497,143352.88967622747
1500,135757.6961385822
1506,124509.46154031518
1507,103335.6804619746
1509,111815.91417711349
1510,118324.81011550102
1513,111217.71041381267
1517,150227.34366203964
1518,214313.72780882445
1523,184883.35198174795
1524,147132.86091521708
1526,167880.08550580585
1529,199516.6118774619
1531,160651.05793628382
1535,122662.10394251863
1536,156498.59579086685
1538,299079.4614088902
1540,235089.17795442132
1543,124475.55559808586
1545,132187.18173307405
1546,120731.57404953436
1557,74952.06169047783
1558,89971.55187980155
1559,70313.26506712422
1563,278675.49781501474
1568,166207.99415334588
1571,272057.88147578377
1578,150999.8837807291
1579,219261.15412716812
1584,254983.21409120984
1586,288109.36752635846
1604,130146.35518053945
1606,144631.91023726756
1610,186958.328193665
1611,131266.78946090973
1618,181288.9112386142
1623,194043.5633689634
1624,178843.64311096858
1628,176516.10852399096
1633,250451.85634857294
1645,168139.65476046642
1649,221229.91109314506
1652,163274.03972316365
1653,162672.9722468916
1656,139532.68896075521
1662,206600.68334153763
1668,109085.458063407
1670,99186.54560064884
1672,107901.19172038004
1673,134587.05494152018
1674,156035.49088995976
1677,111325.60194335277
1678,135733.4901012413
1679,111602.05968706832
1685,396759.62969529827
1692,424566.51315072057
1693,342828.5149967179
1696,425786.0852164823
1709,330797.8283431205
1711,313926.48479216907
1717,219300.16352429468
1718,210933.64760280578
1721,231299.34551798843
1722,226093.11587979575
1725,327918.0178839968
1726,236156.7049386036
1730,188410.1907252603
1731,176187.0029466853
1733,211384.5846883708
1737,202860.91837157315
1746,199462.9236142733
1747,208638.45500428084
1748,205374.16763736532
1749,214223.14284736023
1760,181353.0167854723
1761,443522.9926914543
1762,321337.3378173552
1768,562805.747587651
1769,275217.22036323923
1770,299106.45290891116
1776,199032.30264629552
1781,375159.25596282433
1785,333236.9044087785
1792,217986.09948067495
1798,244303.02734333414
1812,194966.41858598503
1814,193786.7487312352
1817,143324.47333510744
1818,152847.3222855597
1822,134157.84096478182
1823,126934.68405707265
1829,257656.82594952977
1838,201041.76892980022
1845,179074.72298310665
1851,187324.74096541642
1855,278635.10363638966
1856,189953.75097100684
1858,193398.0311349361
1865,210119.95851533057
1866,166308.67978213655
1867,165847.2643622965
1868,200903.75422930773
1876,135538.43632233964
1878,144637.47358354134
1879,142433.08674275776
1882,139828.4184054911
1883,109823.24784388301
1887,106177.60566356825
1895,153423.21709755188
1898,147879.97446592955
1904,68816.7368705205
1908,127296.59897024118
1917,140499.41815858515
1918,124486.11028709252
1920,127923.64414439241
1922,132827.97086386938
1923,148389.06010356857
1931,165042.72827166124
1935,134358.90620523764
1936,141709.84745722264
1939,128003.51225761199
1943,114047.41646500844
1944,125885.02680339762
1946,209028.84605618386
1952,114846.53774009114
1954,116419.78512962915
1958,125773.00427996641
1964,161986.86155680259
1966,154086.29033231764
1969,120483.15467295682
1977,108347.95525648115
1980,72029.14664242073
1984,85219.94110938652
1985,88620.890886107
1988,108819.39342285001
1989,113027.55732921376
1991,149648.71284972664
1992,120590.80958207881
1997,130740.86593291315
1999,169008.1534835899
2003,105376.78074061568
2005,113412.10164720847
2010,137396.79244968828
2012,147798.84093910325
2016,135544.89231951485
2017,132925.35498740902
2022,171787.9945765794
2023,157087.09951680744
2035,127608.5124018336
2036,199037.20144926678
2040,127571.32939230656
2042,112146.46308247586
2043,84201.52193486707
2055,144573.48530348024
2056,108210.78315935968
2059,108941.02363488957
2064,137759.913573432
2066,198303.7630824564
2070,144949.91600266405
2071,101131.15953978505
2078,221850.69484868896
2080,145176.19622978248
2085,111157.54630559846
2089,129876.51277608544
2090,181002.87457431958
2092,228692.89443681872
2094,253806.7173608397
2095,223790.7548688301
2098,334339.4795303346
2099,240545.7789686097
2103,238469.21105350024
2120,147331.8519703873
2122,184079.62078180953
2123,183000.5993983832
2134,192990.56079093055
2135,111254.58072779585
2136,142343.26056563656
2143,181298.8785794649
2145,246060.9695795768
2146,226846.68417847154
2148,194662.72060676978
2155,262540.75491166185
2156,244833.6804540705
2157,145789.19167452166
2159,208172.11718236475
2161,190302.43755555965
2164,196132.99017568445
2165,188710.87708616778
2169,129770.34438310305
2171,113867.22751524407
2180,154975.23191946247
2182,482405.5979465589
2184,136637.1579525475
2185,64058.44598232796
2188,72210.46718797118
2191,97733.8807427004
2192,85152.64879801324
2196,182338.91400313395
2198,94800.29274408393
2204,180281.56157850623
2210,180165.42819534277
2213,166451.83450380794
2215,284152.67334704805
2219,263214.834738637
2221,232718.06161220127
2224,196118.20207088918
2228,154837.79709815065
2232,121629.96076882338
2239,129121.87481632929
2246,270360.9500204529
2247,267717.56428050005
2249,164607.26268331878
2251,194103.4891153162
2254,141285.8236193816
2256,202374.39169118903
2259,224836.3988375679
2263,254687.20320819737
2266,210191.15503902588
2271,202918.85926412247
2274,214874.20564127434
2275,296283.3252665094
2280,155877.89652697838
2281,162703.63427614362
2291,75046.0377289417
2292,154159.78120546794
2295,191023.96298147866
2297,114360.26133736012
2299,126475.4066258529
2302,136505.64161788241
2303,130298.97784969356
2304,111377.79512396468
2308,174910.677626584
2312,206011.75821639682
2314,179473.86532761616
2315,177616.6769553611
2316,201881.11445349886
2320,232018.50412225863
2321,280172.47916782217
2322,214072.55561565992
2325,175131.66889285075
2336,408946.99461505265
2340,325804.70766910265
2341,334701.5521535241
2342,434126.10549343715
2345,229008.80109896435
2346,191724.38782076203
2347,162223.1093849248
2354,252265.84316615952
2357,188972.03956704415
2359,155293.83965792943
2360,139227.72609209607
2361,93508.99837016252
2362,86587.54417559922
2366,118205.18229209489
2367,99219.21548467701
2370,120915.19085016503
2373,98026.77842275074
2376,123762.10936080132
2378,141011.62595867564
2382,264438.4970751733
2387,325562.88453697617
2392,398491.0686564375
2395,359869.10577265016
2396,358663.6523949761
2397,311672.3548609664
2399,391859.624385336
2401,420705.12149075523
2402,310954.77026336023
2407,215546.2460961562
2411,192019.76893817316
2414,225198.36705602804
2418,256451.17941347312
2419,193512.47870021296
2424,174337.0536359673
2427,188197.8061702351
2430,217499.01924862235
2439,203900.0422320738
2441,232739.26270537096
2442,221127.01860033348
2446,437410.12668961624
2447,379497.63003208564
2452,328351.40527816553
2457,324366.27570201654
2458,275404.7663773552
2462,348733.46498197556
2465,201798.23840445981
2467,202209.4633609371
2473,137066.60785162973
2478,176825.6790380916
2479,179956.9062130319
2482,143169.18988237125
2485,126805.65484638099
2488,138698.62361855083
2494,127077.63532754587
2500,277059.04870147514
2509,155365.08101616858
2512,189519.39303767122
2514,151800.73539262902
2515,205607.3406289834
2516,215925.43261703165
2518,176924.4585786309
2519,189033.11078254398
2520,184083.51033452465
2527,175481.27041551413
2532,127781.05593962375
2538,127247.77422035261
2539,140127.64428161556
2543,117655.56235838906
2551,147232.990155852
2554,145330.88956239854
2555,123478.36707132062
2557,90378.88771837218
2561,132725.25070154193
2563,152726.48687313098
2564,139476.76227402152
2570,108894.45280398468
2571,234368.5505228326
2576,146875.76484497075
2582,142666.05832308833
2584,151549.01873892872
2587,121381.4568835973
2589,120079.45485842103
2591,221713.68084701747
2597,113699.95606434799
2602,164941.58602102418
2605,138517.85363286338
2610,160343.75868186684
2611,132661.97516289086
2614,138535.13235981707
2616,188404.55650674645
2617,163035.22430885403
2620,123555.51813622296
2623,115316.33093172233
2631,161420.239318964
2638,140497.97920048604
2639,123608.80890689229
2645,119303.87185908372
2647,88025.47718036619
2648,132279.6497865604
2650,100637.19062312278
2652,114192.488141378
2656,125126.18154135364
2658,126527.52934240157
2661,173963.46398161224
2665,171018.2074088865
2673,134615.93938945676
2678,104464.63277539895
2679,110825.02857040316
2680,75155.49374594585
2685,108604.07989997789
2695,127906.34584660466
2698,116161.88377749667
2700,165530.65914720876
2706,134442.58280268387
2708,148807.99384508925
2709,159468.53097677254
2711,132553.32889636885
2718,150799.7859255998
2719,153178.42204728044
2721,168453.63178833458
2725,158525.62646036697
2726,205719.42496033479
2732,207364.4139175018
2733,129096.218640899
2739,174871.1602089956
2747,188196.2042343603
2751,217998.34290632058
2754,201610.83725742728
2755,226091.79207521034
2756,195624.04659438488
2758,224410.3273419547
2763,198542.6064358027
2764,233898.7505653243
2765,182982.6411448572
2766,163617.14357690696
2768,163893.21686239535
2781,211910.14300898346
2784,174045.8515669589
2785,143199.1189707025
2786,124347.2867011397
2796,221440.07663025026
2797,263522.97709513037
2801,235470.2809810974
2805,255260.45064131267
2806,200414.90726986525
2812,190637.55003811215
2817,104246.36452187951
2822,125613.67270646706
2825,228937.20597740688
2828,142456.47089823187
2831,136983.16448003188
2843,161414.48049145172
2845,95047.08239314944
2847,137358.48511948777
2855,157829.36188799926
2856,130771.07818996659
2859,155255.9808088248
2865,211717.41787108115
2867,182660.8764050454
2869,196618.16593522107
2870,214135.86176504358
2874,150543.4801528063
2876,80866.43021676804
2889,148324.1027941449
2892,285160.2858475786
2895,228707.19218800415
2898,215153.58465031395
2901,285044.2370315497
2902,302429.5868530332
2908,125750.88759474561
2909,107023.91689200766
2916,168559.5576356567
2917,118798.96442327867
2919,68859.80185037643
2921,81230.4670535767
2922,175918.0448861756
2925,173509.9466268424
2928,120117.86434868978
